	0.333333333333
Glycosyl hydrolase, BNR repeat precursor	0.5
peptidase	0.166666666667
Ca ion P-type ATPase	0.166666666667
Two-component sensor PilS	0.5
UPF0028 protein YchK	0.166666666667
Transcription elongation factor GreA	1.0
Deoxycytidine triphosphate deaminase (EC 3.5.4.13)	1.0
UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)	1.0
Transcription elongation factor GreB	0.5
Toxin mRNA interferase YgiU	0.333333333333
Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	0.166666666667
3-isopropylmalate dehydrogenase (EC 1.1.1.85)	1.0
Dihydropyrimidinase (EC 3.5.2.2)	0.5
oxidoreductase, short-chain dehydrogenase/reductase family	0.666666666667
flagellar protein FliS	0.333333333333
23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)	1.0
FIG111991: hypothetical protein	0.333333333333
regulatory protein, TetR	0.5
response regulator/GGDEF domain protein	0.166666666667
SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)	0.166666666667
traI protein (DNA helicase I)( EC:3.6.1.- )	1.0
Dipeptidyl aminopeptidase/acylaminoacyl-peptidase-like	0.166666666667
Glycosyl transferase, group 1	0.833333333333
YceI family protein	0.5
xylitol oxidase( EC:1.1.3.41 )	0.833333333333
Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)	1.0
Type II restriction enzyme, methylase subunits	0.166666666667
FIG173306: hypothetical protein	0.166666666667
Biotin operon repressor / Biotin-protein ligase (EC 6.3.4.15)	0.166666666667
FIG000859: hypothetical protein	0.833333333333
L-arabinose isomerase (EC 5.3.1.4)	0.5
outer membrane lipoprotein	0.333333333333
Phytoene desaturase, neurosporene or lycopene producing (EC 1.3.-.-)	0.666666666667
Homoserine dehydrogenase (EC 1.1.1.3)	1.0
Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	1.0
2-aminoethylphosphonate:pyruvate aminotransferase (EC 2.6.1.37)	0.166666666667
Putative arylsulfatase regulatory protein	0.166666666667
COG1192: ATPases involved in chromosome partitioning	0.5
Catalase (EC 1.11.1.6)	1.0
Hydrolase (HAD superfamily)	0.833333333333
Chitin binding protein	0.166666666667
protein of unknown function DUF891	0.166666666667
Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, putative copper metallochaperone	0.833333333333
peptidase M20	0.833333333333
Non-heme chloroperoxidase (EC 1.11.1.10)	0.666666666667
O-methyltransferase, family 3	0.666666666667
peptidase M24	0.333333333333
Periplasmic protease	0.166666666667
peptidase M28	0.833333333333
SSU ribosomal protein S8p (S15Ae)	1.0
Fumarate hydratase class II (EC 4.2.1.2)	0.833333333333
FIG001341: Probable Fe(2+)-trafficking protein YggX	1.0
FIG01226317: hypothetical protein	0.166666666667
archaeal ATPase, fused to C-terminal DUF234 domain	0.166666666667
Pirin, N-terminal:Pirin, C-terminal	0.166666666667
integral membrane protein	0.833333333333
Glycerol uptake facilitator protein	1.0
LSU ribosomal protein L4p (L1e)	1.0
putative N-acetylglucosaminyltransferase	0.166666666667
Membrane protein	0.5
PBS lyase HEAT domain protein repeat-containing protein	0.5
sugar-proton symporter	0.333333333333
luciferase-like protein	0.5
Carbonic anhydrase (EC 4.2.1.1)	1.0
Molybdenum cofactor biosynthesis protein MoaE; Molybdopterin converting factor subunit 2	0.166666666667
Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase) (EC 1.1.1.-); Similar to arginate lyase	0.333333333333
Putative diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains)	0.333333333333
4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	1.0
Peroxidase (EC 1.11.1.7)	0.333333333333
Toxin 1, PIN domain	0.166666666667
putative anti-sigma regulatory factor, serine/threonine protein kinase	0.166666666667
4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.1.2)	1.0
FIG00456938: hypothetical protein	0.166666666667
Phenazine biosynthesis protein PhzF like	0.333333333333
Arginase (EC 3.5.3.1)	0.333333333333
Nucleoside-diphosphate-sugar epimerases	1.0
Magnesium transporter	0.666666666667
probable conserved membrane protein	0.333333333333
Rrf2 family transcriptional regulator, group III	0.333333333333
Autotransporter adhesin	0.166666666667
putative outer membrane protein	0.5
Beta-glucuronidase	0.166666666667
Permeases of the major facilitator superfamily	1.0
General secretion pathway protein A	0.333333333333
General secretion pathway protein G	1.0
Transcriptional regulator, LysR family	0.5
tRNA-Ser-GCT	1.0
putative cyclase/dehydrase	0.166666666667
Response regulators consisting of a CheY-like receiver domain and a HTH DNA-binding domain	0.166666666667
Magnesium chelatase, subunit ChlI (EC 6.6.1.1)	1.0
UbiD family decarboxylase associated with menaquinone via futalosine	0.5
Adenine phosphoribosyltransferase (EC 2.4.2.7)	1.0
ParE toxin protein	0.166666666667
sodium/hydrogen exchanger	0.333333333333
glyoxalase family protein	0.166666666667
Ser/Thr protein phosphatase family protein	0.333333333333
lipid A phosphoethanolamine transferase	0.166666666667
FIG00346632: hypothetical protein	1.0
Protein of unknown function DUF486	0.166666666667
putative flippase	0.166666666667
Sensory transduction histidine kinase	0.166666666667
protein of unknown function UPF0102	0.5
Lipoprotein releasing system ATP-binding protein LolD	1.0
Iojap protein	1.0
Transcription termination factor Rho	1.0
Threonine efflux protein	0.166666666667
Malate:quinone oxidoreductase (EC 1.1.5.4)	0.166666666667
LSU ribosomal protein L20p	1.0
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1)	0.333333333333
GGDEF FAMILY PROTEIN	0.166666666667
FIG01249213: hypothetical protein	0.166666666667
sigma 54 modulation protein/ribosomal protein S30EA	0.5
DNA polymerase III delta subunit (EC 2.7.7.7)	1.0
Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) / Sirohydrochlorin ferrochelatase (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	0.333333333333
Outer membrane protein H precursor	1.0
NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	1.0
Transglutaminase-like enzyme	0.166666666667
Thiol-disulfide isomerase	0.333333333333
putative monooxygenase	0.333333333333
Thymidylate synthase thyX (EC 2.1.1.-)	1.0
FIG001196: putative membrane protein	0.166666666667
ATP synthase B' chain (EC 3.6.3.14)	0.166666666667
Homocysteine S-methyltransferase (EC 2.1.1.10)	0.333333333333
Glycosyl hydrolase, family 30	0.166666666667
Transcriptional activator ToxR	0.166666666667
Predicted secretion system W protein GspG-like 2	0.166666666667
Monoamine oxidase (1.4.3.4)	0.333333333333
Sua5 YciO YrdC YwlC family protein	0.166666666667
Protein of unknown function DUF6, transmembrane	0.166666666667
Undecaprenyl pyrophosphate synthetase (EC 2.5.1.31)	0.833333333333
1082aa long hypothetical protein	0.166666666667
TldD protein, part of proposed TldE/TldD proteolytic complex (PMID 12029038)	0.833333333333
putative Cytochrome bd2, subunit II	0.166666666667
transcriptional regulator, LacI family	0.666666666667
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)	0.833333333333
Cobalt-precorrin-2 C20-methyltransferase (EC 2.1.1.130) / Cobalt-precorrin-3b C17-methyltransferase	0.5
FIG00466148: hypothetical protein	0.166666666667
SSU ribosomal protein S11p (S14e)	1.0
Ribonucleotide reductase transcriptional regulator NrdR	1.0
N-acetylglucosamine kinase of eukaryotic type (EC 2.7.1.59)	0.166666666667
Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB	0.833333333333
Ribosomal protein S16	0.166666666667
Transcriptional repressor, BlaI/MecI family	0.333333333333
FIG00459569: hypothetical protein	0.333333333333
Serine/threonine-protein kinase pknD (EC 2.7.11.1)	0.166666666667
cytochrome P460 precursor	0.333333333333
Phosphate transport system regulatory protein PhoU	0.833333333333
Acyltransferase	0.5
DNA topoisomerase IB (poxvirus type) (EC 5.99.1.2)	0.333333333333
Tryptophan 2,3-dioxygenase (EC 1.13.11.11)	0.166666666667
protein of unknown function DUF503	1.0
protein of unknown function DUF500	1.0
Transcriptional regulators of sugar metabolism	0.166666666667
4,5-dihydroxyphthalate decarboxylase (EC 4.1.1.55)	0.333333333333
Maltodextrin glucosidase (EC 3.2.1.20)	0.666666666667
Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	1.0
Uronate isomerase (EC 5.3.1.12)	1.0
UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	1.0
Alanyl-tRNA synthetase (EC 6.1.1.7)	1.0
Shikimate kinase I (EC 2.7.1.71)	0.833333333333
Ethanolamine permease	0.166666666667
DNA-3-methyladenine glycosylase II (EC 3.2.2.21)	1.0
APHP	0.5
COG1720: Uncharacterized conserved protein	0.166666666667
Peptide chain release factor RF-3	0.166666666667
Galactokinase (EC 2.7.1.6)	1.0
LysR family transcriptional regulator YeiE	0.666666666667
FIG01080591: hypothetical protein	1.0
tRNA-Cys-GCA	1.0
Exonuclease SbcC	0.166666666667
Lipoprotein, putative	0.5
Alanine racemase (EC 5.1.1.1)	1.0
ferric uptake regulator, FUR family	0.5
DNA polymerase IV (EC 2.7.7.7)	1.0
prevent-host-death family protein	0.166666666667
amidohydrolase	0.666666666667
nucleoside-diphosphate-sugar epimerase	0.333333333333
regulatory protein MarR	0.333333333333
ribonuclease P protein component	0.166666666667
UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)	0.166666666667
Arabinosidase	0.166666666667
TPR domain protein	0.166666666667
Transglycosylase associated protein	0.166666666667
Ribonuclease J2 (endoribonuclease in RNA processing)	0.166666666667
3-dehydroquinate synthase (EC 4.2.3.4)	1.0
Hypothetical with similarity to BchE, but NOT Mg-protoporphyrin monomethyl ester cyclase (anaerobic)	0.166666666667
Fibronectin-binding protein	0.166666666667
TPR repeat-containing protein	1.0
Pyrophosphate-energized proton pump (EC 3.6.1.1)	0.5
Arginine pathway regulatory protein ArgR, repressor of arg regulon	1.0
COG1306 predicted glycoside hydrolase	0.166666666667
YoxA	0.166666666667
D-beta-hydroxybutyrate dehydrogenase (EC 1.1.1.30)	0.833333333333
Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	0.833333333333
Phage-related protein	0.333333333333
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	0.5
sensory box histidine kinase	0.666666666667
Cytochrome c oxidase polypeptide II (EC 1.9.3.1)	1.0
Cytoplasmic membrane protein FsxA	0.166666666667
Triosephosphate isomerase (EC 5.3.1.1)	1.0
lipase-esterase (lipN)	0.166666666667
Cytochrome c oxidase polypeptide III (EC 1.9.3.1)	1.0
peptidase C26	0.333333333333
tRNA (uridine-5-oxyacetic acid methyl ester) 34 synthase	0.166666666667
NnrS protein involved in response to NO	0.166666666667
Gamma-glutamyltranspeptidase (EC 2.3.2.2)	0.833333333333
FIG00827595: hypothetical protein	0.5
Putative D-tagaturonate epimerase	0.833333333333
Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	0.166666666667
CHAP domain containing protein	0.166666666667
Mandelate racemase (EC 5.1.2.2)	0.5
Low-affinity inorganic phosphate transporter	0.666666666667
1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22)	0.833333333333
Zn-dependent dipeptidase, microsomal dipeptidase homolog	0.166666666667
Proline dipeptidase	0.166666666667
DNA for 3-methylaspartate ammonia-lyase, glutamate mutase	0.333333333333
Acetyltransferase (GNAT) family	0.333333333333
Cytidylate kinase (EC 2.7.4.25)	0.166666666667
Flagellar biosynthesis protein FliS	0.333333333333
Flagellar biosynthesis protein FliR	0.833333333333
Flagellar biosynthesis protein FliQ	0.5
Flagellar biosynthesis protein FliP	0.833333333333
FIG00350640: hypothetical protein	0.5
FIG00456006: hypothetical protein	0.166666666667
Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)	1.0
Delta-1-pyrroline-5-carboxylate dehydrogenase (EC 1.2.1.88)	0.166666666667
putative periplasmic protein	0.166666666667
RelE/StbE replicon stabilization toxin	0.333333333333
tRNA(Ile)-lysidine synthetase	0.833333333333
CrcB protein	0.5
lytic enzyme	0.166666666667
hypothetical protein-putative transmembrane protein	0.333333333333
putative orphan protein	0.166666666667
MgtC/SapB transporter	0.166666666667
Biotin-protein ligase (EC 6.3.4.15) / Biotin operon repressor	0.833333333333
Penicillin-binding protein AmpH	0.333333333333
Histidinol-phosphate aminotransferase (EC 2.6.1.9)	1.0
Uncharacterized conserved protein, contains double-stranded beta-helix domain	1.0
Phosphopantetheine adenylyltransferase (EC 2.7.7.3)	0.833333333333
FIG004453: protein YceG like	1.0
Anaerobic dehydrogenases, typically selenocysteine-containing	0.833333333333
Fe-S protein, radical SAM family	0.666666666667
Acyl dehydratase	0.5
putative glucose-fructose oxidoreductase oxidoreductase protein	0.5
Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	1.0
Cof protein	0.833333333333
Beta-lactamase (EC 3.5.2.6)	0.666666666667
Riboflavin kinase (EC 2.7.1.26) / FMN adenylyltransferase (EC 2.7.7.2)	1.0
ABC transporter	0.166666666667
Putative exported protein precursor	0.5
probable iron-sulfur binding protein YPO1417	0.166666666667
Short-chain dehydrogenases of various substrate specificities	0.666666666667
putative purple acid phosphatase precursor	0.166666666667
ATP-dependent DNA helicase pcrA (EC 3.6.1.-)	1.0
Rhodanese-related sulfurtransferase	0.666666666667
Methylisocitrate lyase (EC 4.1.3.30)	0.5
FIG000325: clustered with transcription termination protein NusA	0.166666666667
COG0477: Permeases of the major facilitator superfamily	0.166666666667
FIG00821113: hypothetical protein	0.166666666667
Cyn operon transcriptional activator	0.166666666667
L-sorbosone dehydrogenase	0.833333333333
General secretion pathway protein D / Type II secretion outermembrane pore forming protein (PulD)	0.166666666667
GAF domain-containing proteins	0.666666666667
Iron-uptake factor PiuC	0.833333333333
tRNA-Val-CAC	1.0
Uncharacterized protein ImpD	0.5
SSU ribosomal protein S21p	1.0
Uncharacterized protein ImpF	0.5
Uncharacterized protein ImpA	0.666666666667
Urocanate hydratase (EC 4.2.1.49)	0.666666666667
FIG01082414: hypothetical protein	0.5
Uncharacterized protein ImpB	0.666666666667
coagulation factor 5/8 type-like protein	0.333333333333
Sigma-54 dependent response regulator	0.166666666667
Transcriptional regulator, MarR family	1.0
tRNA-Ala-CGC	1.0
rRNA small subunit methyltransferase H	1.0
Gene SCO4494, often clustered with other genes in menaquinone via futalosine pathway	1.0
Esterase/lipase	0.333333333333
IscA-like protein, DsrR	0.166666666667
Cytoplasmic protein YaiE	0.333333333333
Dihydropyrimidine dehydrogenase [NADP+] (EC 1.3.1.2)	0.5
ATP-dependent helicase hrpB	0.333333333333
FIG01060185: hypothetical protein	0.166666666667
ATP synthase gamma chain (EC 3.6.3.14)	1.0
permease YjgP/YjgQ family protein	0.666666666667
Tyrosyl-tRNA synthetase (EC 6.1.1.1)	1.0
Thioesterase family protein	0.166666666667
peptidase, M16 family	0.333333333333
3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	0.166666666667
ABC sugar transporter, periplasmic ligand binding protein	0.5
T20B6.3	0.166666666667
Spore coat protein A	0.333333333333
Pantoate--beta-alanine ligase (EC 6.3.2.1)	1.0
Ribose 5-phosphate isomerase B (EC 5.3.1.6)	0.5
CRISPR-associated protein Csx11	0.166666666667
Flagellar basal-body rod modification protein FlgD	0.833333333333
unknown, without homologous in databases	0.166666666667
WD40-repeat containing protein	0.166666666667
Cold shock protein CspA	0.5
Ketoglutarate semialdehyde dehydrogenase (EC 1.2.1.26)	0.833333333333
Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	1.0
Chaperone protein HscA	0.333333333333
Chaperone protein HscB	1.0
Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	1.0
Beta-mannosidase (EC 3.2.1.25)	0.833333333333
Tetracycline efflux protein TetA	0.333333333333
putative xylanase	0.166666666667
Site-specific recombinase, phage integrase family	0.333333333333
Death on curing protein, Doc toxin	0.5
N-acetylneuraminate synthase (EC 2.5.1.56)	0.166666666667
Probable low-affinity inorganic phosphate transporter	0.166666666667
Transcriptional regulator, PadR family	1.0
protein of unknown function DUF885	0.833333333333
acyltransferase 3	0.833333333333
possible phosphoesterase	0.166666666667
Cytochrome c2	0.333333333333
Dihydropteroate synthase (EC 2.5.1.15)	1.0
MgtC family protein	0.333333333333
conserved hypothetical protein 374	0.166666666667
NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	1.0
COG1028: Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	0.166666666667
dehydrogenase	0.333333333333
Alkyl hydroperoxide reductase subunit C-like protein	1.0
Glutamate 5-kinase (EC 2.7.2.11)	0.166666666667
UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate--D-alanyl-D-alanine ligase (EC 6.3.2.10)	1.0
Transcriptional (co)regulator CytR	0.166666666667
Aldose 1-epimerase (EC 5.1.3.3)	0.666666666667
PaaD-like protein (DUF59) involved in Fe-S cluster assembly	0.166666666667
LSU m5C1962 methyltransferase RlmI	1.0
putative membrane protein	1.0
FIG00938057: hypothetical protein	0.166666666667
Phosphate:acyl-ACP acyltransferase PlsX	1.0
O-methyltransferase family protein [C1]	0.166666666667
6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)	1.0
Protein of unknown function DUF374	0.166666666667
Oligopeptide transport system permease protein OppB (TC 3.A.1.5.1)	0.666666666667
LSU ribosomal protein L25p	1.0
FIG00481907: hypothetical protein	0.333333333333
Multidrug resistance transporter, Bcr/CflA family	0.333333333333
conjugative relaxase domain protein	0.333333333333
endo-1,4-beta-xylanase B	0.666666666667
DNA sulfur modification protein DndB	0.166666666667
Membrane metalloprotease	0.5
Pyruvate oxidase [ubiquinone, cytochrome] (EC 1.2.2.2)	0.833333333333
Potassium channel protein	0.166666666667
TPR repeat:TPR repeat	0.333333333333
DNA repair helicase	0.166666666667
FIG01018965: hypothetical protein	0.333333333333
diguanylate cyclase	0.5
Outer membrane protein Imp, required for envelope biogenesis / Organic solvent tolerance protein precursor	0.166666666667
Gluconolactonase (EC 3.1.1.17)	0.5
Mg/Co/Ni transporter MgtE / CBS domain	0.333333333333
Phage shock protein A	0.666666666667
Butyryl-CoA dehydrogenase (EC 1.3.99.2)	0.833333333333
